course_id,provider,institution,title,subject,url,price,level,num_subscribers,num_lectures,num_reviews,rating,content_duration,language,published_timestamp
e-45,edx,Harvard University,CS50 for Lawyers,Computer Science,https://www.edx.org/course/cs50-for-lawyers,99.0,Introductory,87336,0,0,0,45.0,English,
e-46,edx,Harvard University,Data Science: Visualization,Data Analysis & Statistics,https://www.edx.org/course/data-science-visualization,49.0,Introductory,171258,0,0,0,12.0,English,
e-47,edx,Harvard University,Christianity Through Its Scriptures,Humanities,https://www.edx.org/course/christianity-through-its-scriptures,99.0,Introductory,125051,0,0,0,30.0,English,
e-48,edx,"University of California, Berkeley",The Science of Happiness,Social Sciences,https://www.edx.org/course/the-science-of-happiness-3,169.0,Introductory,475614,0,0,0,49.5,English,
e-49,edx,Harvard University,Leaders of Learning,Communication,https://www.edx.org/course/leaders-of-learning,99.0,Introductory,231131,0,0,0,30.0,English,
e-50,edx,Harvard University,Exercising Leadership: Foundational Principles,Business & Management,https://www.edx.org/course/exercising-leadership-foundational-principles,99.0,Introductory,57814,0,0,0,10.0,English,
e-51,edx,Harvard University,Data Science: Probability,Data Analysis & Statistics,https://www.edx.org/course/data-science-probability,49.0,Introductory,135859,0,0,0,12.0,English,
e-52,edx,Harvard University,Introduction to Data Wise: A Collaborative Process to Improve Learning & Teaching,Education & Teacher Training,https://www.edx.org/course/introduction-to-data-wise-a-collaborative-process,70.0,Intermediate,117410,0,0,0,15.0,English,
e-53,edx,Harvard University,"Prescription Drug Regulation, Cost, and Access: Current Controversies in Context",Medicine,https://www.edx.org/course/prescription-drug-regulation-cost-and-access-curre,99.0,Introductory,80082,0,0,0,28.0,English,
e-54,edx,Harvard University,Introduction to Family Engagement in Education,Education & Teacher Training,https://www.edx.org/course/introduction-to-family-engagement-in-education,70.0,Introductory,105146,0,0,0,18.0,English,
e-55,edx,Wellesley College,Italian Language and Culture: Beginner (2019-2020),Language,https://www.edx.org/course/italian-language-and-culture-beginner-2019-2020,49.0,Introductory,182462,0,0,0,42.0,Italiano,
e-56,edx,Waseda University,Steps in Japanese for Beginners1 Part1,Language,https://www.edx.org/course/steps-in-japanese-for-beginners1-part1-2,49.0,Introductory,53630,0,0,0,20.0,English,
e-57,edx,"University of California, Berkeley",How to Write an Essay,Humanities,https://www.edx.org/course/how-to-write-an-essay,49.0,Introductory,306787,0,0,0,27.5,English,
e-58,edx,Harvard University,Energy Within Environmental Constraints,Environmental Studies,https://www.edx.org/course/energy-within-environmental-constraints,99.0,Introductory,95324,0,0,0,40.0,English,
e-59,edx,Harvard University,Introduction to Probability,Data Analysis & Statistics,https://www.edx.org/course/introduction-to-probability,99.0,Intermediate,97291,0,0,0,75.0,English,
e-60,edx,Harvard University,AnatomyX: Musculoskeletal Cases,Medicine,https://www.edx.org/course/anatomyx-musculoskeletal-cases,99.0,Intermediate,102075,0,0,0,31.5,English,
e-61,edx,Harvard University,Data Science: Inference and Modeling,Data Analysis & Statistics,https://www.edx.org/course/data-science-inference-and-modeling,49.0,Introductory,88256,0,0,0,12.0,English,
e-62,edx,Harvard University,Strengthening Community Health Worker Programs,Health & Safety,https://www.edx.org/course/strengthening-community-health-worker-programs,79.0,Introductory,58626,0,0,0,18.0,English,
e-63,edx,Harvard University,Buddhism Through Its Scriptures,Humanities,https://www.edx.org/course/buddhism-through-its-scriptures,99.0,Introductory,182295,0,0,0,30.0,English,
e-64,edx,The Linux Foundation,Introduction to Linux,Computer Science,https://www.edx.org/course/introduction-to-linux,199.0,Introductory,642088,0,0,0,84.0,English,
e-65,edx,Harvard University,"Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",Medicine,https://www.edx.org/course/bioethics-the-law-medicine-and-ethics-of-reproduct,99.0,Introductory,81221,0,0,0,15.0,English,
e-66,edx,Harvard University,Shakespeare's Life and Work,Humanities,https://www.edx.org/course/shakespeares-life-and-work,49.0,Introductory,48938,0,0,0,24.0,English,
e-67,edx,Universidad Galileo,Marketing Digital: Content & Community Manager,Communication,https://www.edx.org/course/marketing-digital-content-community-manager,49.0,Introductory,112623,0,0,0,17.5,Español,
e-68,edx,Indian Institute of Management Bangalore,Accounting and Finance,Business & Management,https://www.edx.org/course/accounting-and-finance,150.0,Intermediate,88243,0,0,0,33.0,English,
e-69,edx,The Georgia Institute of Technology,Computing in Python I: Fundamentals and Procedural Programming,Computer Science,https://www.edx.org/course/computing-in-python-i-fundamentals-and-procedural,99.0,Introductory,141966,0,0,0,47.5,English,
e-70,edx,Wageningen University & Research,"Nutrition, Exercise and Sports",Food & Nutrition,https://www.edx.org/course/nutrition-exercise-and-sports,49.0,Intermediate,51679,0,0,0,36.0,English,
e-71,edx,Massachusetts Institute of Technology,Becoming an Entrepreneur,Business & Management,https://www.edx.org/course/becoming-an-entrepreneur,69.0,Introductory,104760,0,0,0,12.0,English,
e-72,edx,Harvard University,"Religion, Conflict and Peace",Humanities,https://www.edx.org/course/religion-conflict-and-peace,49.0,Introductory,74060,0,0,0,48.0,English,
