course_id,provider,institution,title,subject,url,price,level,num_subscribers,num_lectures,num_reviews,rating,content_duration,language,published_timestamp
sustainability,coursera,University of Illinois at Urbana-Champaign,Introduction to Sustainability,,https://www.coursera.org/learn/sustainability,0,,0,0,569.0,4.769771528998243,0,,2015-08-29
positive-psychiatry,coursera,The University of Sydney,Positive Psychiatry and Mental Health,,https://www.coursera.org/learn/positive-psychiatry,0,,0,0,547.0,4.819012797074954,0,,2017-08-03
crypto,coursera,Stanford University,Cryptography I,,https://www.coursera.org/learn/crypto,0,,0,0,674.0,4.78486646884273,0,,2016-02-16
teach-online,coursera,UNSW Sydney (The University of New South Wales),Learning to Teach Online,,https://www.coursera.org/learn/teach-online,0,,0,0,928.0,4.786637931034483,0,,2016-10-13
it-security,coursera,Google,IT Security: Defense against the digital dark arts,,https://www.coursera.org/learn/it-security,0,,0,0,1446.0,4.763485477178423,0,,2018-01-28
entreprise-changement-climatique,coursera,ESSEC Business School,Entreprise et changement climatique,,https://www.coursera.org/learn/entreprise-changement-climatique,0,,0,0,2.0,5.0,0,,2020-09-30
neuromarketing,coursera,Copenhagen Business School,An Introduction to Consumer Neuroscience & Neuromarketing,,https://www.coursera.org/learn/neuromarketing,0,,0,0,518.0,4.648648648648648,0,,2016-10-05
gamification,coursera,University of Pennsylvania,Gamification,,https://www.coursera.org/learn/gamification,0,,0,0,672.0,4.75,0,,2015-11-09
algorithms-divide-conquer,coursera,Stanford University,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",,https://www.coursera.org/learn/algorithms-divide-conquer,0,,0,0,,,0,,
contabilidad,coursera,Universidad Nacional Autónoma de México,Contabilidad para no contadores,,https://www.coursera.org/learn/contabilidad,0,,0,0,2525.0,4.763168316831683,0,,2016-11-24
python-operating-system,coursera,Google,Using Python to Interact with the Operating System,,https://www.coursera.org/learn/python-operating-system,0,,0,0,505.0,4.55049504950495,0,,2020-01-18
cs-fundamentals-1,coursera,University of Illinois at Urbana-Champaign,Object-Oriented Data Structures in C++,,https://www.coursera.org/learn/cs-fundamentals-1,0,,0,0,383.0,4.608355091383812,0,,2019-03-05
gcp-big-data-ml-fundamentals,coursera,Google Cloud,Google Cloud Platform Big Data and Machine Learning Fundamentals,,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals,0,,0,0,2097.0,4.553171196948021,0,,2017-03-10
sql-data-science,coursera,IBM,Databases and SQL for Data Science,,https://www.coursera.org/learn/sql-data-science,0,,0,0,1327.0,4.38131122833459,0,,2018-06-18
natural-language-processing-tensorflow,coursera,DeepLearning.AI,Natural Language Processing in TensorFlow,,https://www.coursera.org/learn/natural-language-processing-tensorflow,0,,0,0,677.0,4.254062038404727,0,,2019-06-20
advanced-valuation-and-strategy,coursera,Erasmus University Rotterdam,"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital",,https://www.coursera.org/learn/advanced-valuation-and-strategy,0,,0,0,187.0,4.572192513368984,0,,2018-09-20
probabilistic-models-in-nlp,coursera,DeepLearning.AI,Natural Language Processing with Probabilistic Models,,https://www.coursera.org/learn/probabilistic-models-in-nlp,0,,0,0,99.0,4.555555555555555,0,,2020-06-27
vital-signs,coursera,University of Pennsylvania,Vital Signs: Understanding What the Body Is Telling Us,,https://www.coursera.org/learn/vital-signs,0,,0,0,965.0,4.826943005181347,0,,2016-03-02
research-methods,coursera,University of London,Understanding Research Methods,,https://www.coursera.org/learn/research-methods,0,,0,0,1313.0,4.579588728103579,0,,2015-08-12
ibm-customer-engagement-specialist,coursera,IBM,IBM Customer Engagement Specialist Professional Certificate,,https://www.coursera.org/learn/ibm-customer-engagement-specialist,0,,0,0,180.0,4.811111111111111,0,,2018-10-27
introduction-to-calculus,coursera,The University of Sydney,Introduction to Calculus,,https://www.coursera.org/learn/introduction-to-calculus,0,,0,0,551.0,4.878402903811252,0,,2018-12-28
camino-excelencia-gestion-proyectos,coursera,Pontificia Universidad Católica de Chile,Camino a la Excelencia en Gestión de Proyectos,,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,0,,0,0,1740.0,4.564367816091954,0,,2016-10-02
html,coursera,University of Michigan,Introduction to HTML5,,https://www.coursera.org/learn/html,0,,0,0,1251.0,3.9888089528377297,0,,2015-09-06
wine,coursera,"University of California, Davis",Wine Tasting: Sensory Techniques for Wine Analysis,,https://www.coursera.org/learn/wine,0,,0,0,104.0,4.490384615384615,0,,2017-01-18
excel-intermediate-1,coursera,Macquarie University,Excel Skills for Business: Intermediate I,,https://www.coursera.org/learn/excel-intermediate-1,0,,0,0,2194.0,4.8965360072926165,0,,2017-11-09
duke-programming-web,coursera,Duke University,"Programming Foundations with JavaScript, HTML and CSS",,https://www.coursera.org/learn/duke-programming-web,0,,0,0,2225.0,4.533483146067415,0,,2015-09-17
build-a-computer,coursera,Hebrew University of Jerusalem,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),,https://www.coursera.org/learn/build-a-computer,0,,0,0,733.0,4.888130968622101,0,,2016-02-19
food-beverage-management,coursera,Università Bocconi,Food & Beverage Management,,https://www.coursera.org/learn/food-beverage-management,0,,0,0,715.0,4.815384615384615,0,,2015-09-14
data-analysis-with-python,coursera,IBM,Data Analysis with Python,,https://www.coursera.org/learn/data-analysis-with-python,0,,0,0,1734.0,4.43194925028835,0,,2018-05-11
